artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.589,0.601,2,-7.695,1,0.227,0.0362,2.18e-5,0.153,0.22,149.902,0WRLSKFxaP4v3UY3emxYcP,https://api.spotify.com/v1/audio-analysis/0WRLSKFxaP4v3UY3emxYcP,4,,,1,208933,FALSE,https://api.spotify.com/v1/tracks/0WRLSKFxaP4v3UY3emxYcP,FALSE,Moody's Mood For Love / Teo Licks,NA,6,track,spotify:track:0WRLSKFxaP4v3UY3emxYcP,https://open.spotify.com/track/0WRLSKFxaP4v3UY3emxYcP,Frank,D,major,D major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.388,0.242,1,-12.177,0,0.0481,0.955,4.73e-5,0.0999,0.223,137.411,6azpXeFBcEhSANCXCrlw9A,https://api.spotify.com/v1/audio-analysis/6azpXeFBcEhSANCXCrlw9A,4,,,1,128933,FALSE,https://api.spotify.com/v1/tracks/6azpXeFBcEhSANCXCrlw9A,FALSE,(There Is) No Greater Love,NA,7,track,spotify:track:6azpXeFBcEhSANCXCrlw9A,https://open.spotify.com/track/6azpXeFBcEhSANCXCrlw9A,Frank,C#,minor,C# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.53,0.84,10,-7.151,0,0.0669,0.0739,3.74e-6,0.0939,0.795,95.759,3dKaqqI30GoC789aWT2th2,https://api.spotify.com/v1/audio-analysis/3dKaqqI30GoC789aWT2th2,4,,,1,317013,FALSE,https://api.spotify.com/v1/tracks/3dKaqqI30GoC789aWT2th2,FALSE,In My Bed,NA,8,track,spotify:track:3dKaqqI30GoC789aWT2th2,https://open.spotify.com/track/3dKaqqI30GoC789aWT2th2,Frank,A#,minor,A# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.627,0.481,1,-8.441,0,0.0409,0.0241,1.36e-6,0.112,0.153,115.915,6UPxAHFDrdnN51Q5LeW6RQ,https://api.spotify.com/v1/audio-analysis/6UPxAHFDrdnN51Q5LeW6RQ,4,,,1,200186,FALSE,https://api.spotify.com/v1/tracks/6UPxAHFDrdnN51Q5LeW6RQ,FALSE,Take The Box,NA,9,track,spotify:track:6UPxAHFDrdnN51Q5LeW6RQ,https://open.spotify.com/track/6UPxAHFDrdnN51Q5LeW6RQ,Frank,C#,minor,C# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.567,0.84,0,-6.845,1,0.303,0.0112,0.0641,0.0367,0.697,146.722,4ID7CETj01LblYy8cUEtmE,https://api.spotify.com/v1/audio-analysis/4ID7CETj01LblYy8cUEtmE,3,,,1,204920,FALSE,https://api.spotify.com/v1/tracks/4ID7CETj01LblYy8cUEtmE,FALSE,October Song,NA,10,track,spotify:track:4ID7CETj01LblYy8cUEtmE,https://open.spotify.com/track/4ID7CETj01LblYy8cUEtmE,Frank,C,major,C major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.73,0.521,11,-7.1,0,0.0726,0.384,1e-5,0.16,0.47,76.428,6nlNe3e7dEsHk9zJaCryMo,https://api.spotify.com/v1/audio-analysis/6nlNe3e7dEsHk9zJaCryMo,4,,,1,209560,FALSE,https://api.spotify.com/v1/tracks/6nlNe3e7dEsHk9zJaCryMo,FALSE,What Is It About Men,NA,11,track,spotify:track:6nlNe3e7dEsHk9zJaCryMo,https://open.spotify.com/track/6nlNe3e7dEsHk9zJaCryMo,Frank,B,minor,B minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.715,0.552,0,-8.307,1,0.244,0.0336,7.6e-5,0.0823,0.618,80.031,34KK0fqan3lVBARoPSFCrX,https://api.spotify.com/v1/audio-analysis/34KK0fqan3lVBARoPSFCrX,4,,,1,254727,FALSE,https://api.spotify.com/v1/tracks/34KK0fqan3lVBARoPSFCrX,FALSE,Amy Amy Amy,NA,12,track,spotify:track:34KK0fqan3lVBARoPSFCrX,https://open.spotify.com/track/34KK0fqan3lVBARoPSFCrX,Frank,C,major,C major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.747,0.655,7,-11.608,0,0.187,0.457,0.0127,0.0624,0.395,121.3,7BKXJ95jTO71s0mX8wmbpA,https://api.spotify.com/v1/audio-analysis/7BKXJ95jTO71s0mX8wmbpA,1,,,1,52441,FALSE,https://api.spotify.com/v1/tracks/7BKXJ95jTO71s0mX8wmbpA,FALSE,Outro,NA,13,track,spotify:track:7BKXJ95jTO71s0mX8wmbpA,https://open.spotify.com/track/7BKXJ95jTO71s0mX8wmbpA,Frank,G,minor,G minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.757,0.4,6,-10.746,1,0.258,0.197,1.32e-4,0.135,0.646,83.774,3cTNDuVRBtVrRB3H6XGtDa,https://api.spotify.com/v1/audio-analysis/3cTNDuVRBtVrRB3H6XGtDa,4,,,1,253059,FALSE,https://api.spotify.com/v1/tracks/3cTNDuVRBtVrRB3H6XGtDa,FALSE,Brother,NA,14,track,spotify:track:3cTNDuVRBtVrRB3H6XGtDa,https://open.spotify.com/track/3cTNDuVRBtVrRB3H6XGtDa,Frank,F#,major,F# major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,1uySTlhHUEL2fOLevl2SRy,album,,2003-10-20,2003,day,0.858,0.518,5,-7.241,0,0.0416,0.0203,0.0232,0.0961,0.608,99.507,7FwC5R9IHkizwiHDgUMo90,https://api.spotify.com/v1/audio-analysis/7FwC5R9IHkizwiHDgUMo90,4,,,1,236504,FALSE,https://api.spotify.com/v1/tracks/7FwC5R9IHkizwiHDgUMo90,FALSE,Mr Magic (Through The Smoke),NA,15,track,spotify:track:7FwC5R9IHkizwiHDgUMo90,https://open.spotify.com/track/7FwC5R9IHkizwiHDgUMo90,Frank,F,minor,F minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.875,0.481,9,-5.088,0,0.0451,0.0574,4.53e-4,0.0916,0.716,91.474,2qPwYT63eEx3JNWdVE6bb0,https://api.spotify.com/v1/audio-analysis/2qPwYT63eEx3JNWdVE6bb0,4,,,1,234106,FALSE,https://api.spotify.com/v1/tracks/2qPwYT63eEx3JNWdVE6bb0,FALSE,Intro / Stronger Than Me,NA,1,track,spotify:track:2qPwYT63eEx3JNWdVE6bb0,https://open.spotify.com/track/2qPwYT63eEx3JNWdVE6bb0,Frank (Deluxe Edition),A,minor,A minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.738,0.629,0,-6.453,0,0.136,0.476,0,0.209,0.305,99.895,6FcziKZepDZLVKIdDhQnJb,https://api.spotify.com/v1/audio-analysis/6FcziKZepDZLVKIdDhQnJb,4,,,1,410760,FALSE,https://api.spotify.com/v1/tracks/6FcziKZepDZLVKIdDhQnJb,FALSE,You Sent Me Flying / Cherry,NA,2,track,spotify:track:6FcziKZepDZLVKIdDhQnJb,https://open.spotify.com/track/6FcziKZepDZLVKIdDhQnJb,Frank (Deluxe Edition),C,minor,C minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.847,0.671,5,-6.189,0,0.0731,0.0304,0.00245,0.079,0.738,140.703,6aeseTM0IKIhhV6nb6M9lD,https://api.spotify.com/v1/audio-analysis/6aeseTM0IKIhhV6nb6M9lD,4,,,1,183253,FALSE,https://api.spotify.com/v1/tracks/6aeseTM0IKIhhV6nb6M9lD,FALSE,Know You Now,NA,3,track,spotify:track:6aeseTM0IKIhhV6nb6M9lD,https://open.spotify.com/track/6aeseTM0IKIhhV6nb6M9lD,Frank (Deluxe Edition),F,minor,F minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.89,0.48,7,-6.914,1,0.103,0.0715,0,0.11,0.653,102.999,1FLzTxrNNgqrAEsQvHJ9Gx,https://api.spotify.com/v1/audio-analysis/1FLzTxrNNgqrAEsQvHJ9Gx,4,,,1,200600,TRUE,https://api.spotify.com/v1/tracks/1FLzTxrNNgqrAEsQvHJ9Gx,FALSE,Fuck Me Pumps,NA,4,track,spotify:track:1FLzTxrNNgqrAEsQvHJ9Gx,https://open.spotify.com/track/1FLzTxrNNgqrAEsQvHJ9Gx,Frank (Deluxe Edition),G,major,G major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.594,0.309,2,-9.809,1,0.0454,0.742,0,0.117,0.31,75.958,4f7PUKUsyx2Ry02W1j9ymN,https://api.spotify.com/v1/audio-analysis/4f7PUKUsyx2Ry02W1j9ymN,4,,,1,130080,FALSE,https://api.spotify.com/v1/tracks/4f7PUKUsyx2Ry02W1j9ymN,FALSE,I Heard Love Is Blind,NA,5,track,spotify:track:4f7PUKUsyx2Ry02W1j9ymN,https://open.spotify.com/track/4f7PUKUsyx2Ry02W1j9ymN,Frank (Deluxe Edition),D,major,D major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.511,0.591,11,-7.594,0,0.245,0.0559,6.62e-6,0.135,0.224,151.845,1ZIEoOizVtEzIry8GW8ciV,https://api.spotify.com/v1/audio-analysis/1ZIEoOizVtEzIry8GW8ciV,4,,,1,208933,FALSE,https://api.spotify.com/v1/tracks/1ZIEoOizVtEzIry8GW8ciV,FALSE,Moody's Mood For Love / Teo Licks,NA,6,track,spotify:track:1ZIEoOizVtEzIry8GW8ciV,https://open.spotify.com/track/1ZIEoOizVtEzIry8GW8ciV,Frank (Deluxe Edition),B,minor,B minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.391,0.229,1,-12.766,0,0.0464,0.944,1.66e-5,0.0951,0.282,137.865,1jLNxsmGsEQAM4CUkHemfS,https://api.spotify.com/v1/audio-analysis/1jLNxsmGsEQAM4CUkHemfS,4,,,1,128933,FALSE,https://api.spotify.com/v1/tracks/1jLNxsmGsEQAM4CUkHemfS,FALSE,(There Is) No Greater Love,NA,7,track,spotify:track:1jLNxsmGsEQAM4CUkHemfS,https://open.spotify.com/track/1jLNxsmGsEQAM4CUkHemfS,Frank (Deluxe Edition),C#,minor,C# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.562,0.811,10,-8.273,0,0.0599,0.129,4.17e-6,0.0675,0.706,95.54,2zJv4HwUarNnI0My2n6YF8,https://api.spotify.com/v1/audio-analysis/2zJv4HwUarNnI0My2n6YF8,4,,,1,317013,FALSE,https://api.spotify.com/v1/tracks/2zJv4HwUarNnI0My2n6YF8,FALSE,In My Bed,NA,8,track,spotify:track:2zJv4HwUarNnI0My2n6YF8,https://open.spotify.com/track/2zJv4HwUarNnI0My2n6YF8,Frank (Deluxe Edition),A#,minor,A# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.642,0.502,1,-7.874,0,0.0407,0.0229,0,0.111,0.14,115.867,4KNfNp4Et9nyLnouySvcFT,https://api.spotify.com/v1/audio-analysis/4KNfNp4Et9nyLnouySvcFT,4,,,1,200186,TRUE,https://api.spotify.com/v1/tracks/4KNfNp4Et9nyLnouySvcFT,FALSE,Take The Box,NA,9,track,spotify:track:4KNfNp4Et9nyLnouySvcFT,https://open.spotify.com/track/4KNfNp4Et9nyLnouySvcFT,Frank (Deluxe Edition),C#,minor,C# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.67,0.856,0,-7.058,1,0.267,0.0105,0.0734,0.0351,0.684,146.754,4i8MmGtmK0lTtCE3TxkMBQ,https://api.spotify.com/v1/audio-analysis/4i8MmGtmK0lTtCE3TxkMBQ,3,,,1,204920,FALSE,https://api.spotify.com/v1/tracks/4i8MmGtmK0lTtCE3TxkMBQ,FALSE,October Song,NA,10,track,spotify:track:4i8MmGtmK0lTtCE3TxkMBQ,https://open.spotify.com/track/4i8MmGtmK0lTtCE3TxkMBQ,Frank (Deluxe Edition),C,major,C major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.744,0.537,11,-7.042,0,0.0604,0.362,9.21e-6,0.176,0.469,76.41,6QIdkhQ33eTSPBHu4NWl7l,https://api.spotify.com/v1/audio-analysis/6QIdkhQ33eTSPBHu4NWl7l,4,,,1,209560,FALSE,https://api.spotify.com/v1/tracks/6QIdkhQ33eTSPBHu4NWl7l,FALSE,What Is It About Men,NA,11,track,spotify:track:6QIdkhQ33eTSPBHu4NWl7l,https://open.spotify.com/track/6QIdkhQ33eTSPBHu4NWl7l,Frank (Deluxe Edition),B,minor,B minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.782,0.481,6,-6.684,0,0.0315,0.0386,7.02e-4,0.0364,0.728,88.011,5TImISmK9CQtBrt0rLbq0R,https://api.spotify.com/v1/audio-analysis/5TImISmK9CQtBrt0rLbq0R,4,,,1,301000,FALSE,https://api.spotify.com/v1/tracks/5TImISmK9CQtBrt0rLbq0R,FALSE,Help Yourself,NA,12,track,spotify:track:5TImISmK9CQtBrt0rLbq0R,https://open.spotify.com/track/5TImISmK9CQtBrt0rLbq0R,Frank (Deluxe Edition),F#,minor,F# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.633,0.545,1,-8.713,1,0.463,0.0579,6.86e-4,0.122,0.344,64.615,15vtCacFbCWnRpSjvony3z,https://api.spotify.com/v1/audio-analysis/15vtCacFbCWnRpSjvony3z,3,,,1,796733,FALSE,https://api.spotify.com/v1/tracks/15vtCacFbCWnRpSjvony3z,FALSE,Amy Amy Amy / Outro,NA,13,track,spotify:track:15vtCacFbCWnRpSjvony3z,https://open.spotify.com/track/15vtCacFbCWnRpSjvony3z,Frank (Deluxe Edition),C#,major,C# major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.692,0.472,8,-6.474,0,0.0464,0.349,0,0.111,0.147,116.073,3SI3T90svXIEv18pMRDWdc,https://api.spotify.com/v1/audio-analysis/3SI3T90svXIEv18pMRDWdc,4,,,2,203493,FALSE,https://api.spotify.com/v1/tracks/3SI3T90svXIEv18pMRDWdc,FALSE,Take The Box - Demo,NA,1,track,spotify:track:3SI3T90svXIEv18pMRDWdc,https://open.spotify.com/track/3SI3T90svXIEv18pMRDWdc,Frank (Deluxe Edition),G#,minor,G# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.691,0.326,3,-7.287,1,0.0363,0.149,0,0.0849,0.173,97.291,6wdBwP48kZJo2Mg0uM4R8J,https://api.spotify.com/v1/audio-analysis/6wdBwP48kZJo2Mg0uM4R8J,4,,,2,338320,FALSE,https://api.spotify.com/v1/tracks/6wdBwP48kZJo2Mg0uM4R8J,FALSE,You Sent Me Flying - Demo,NA,2,track,spotify:track:6wdBwP48kZJo2Mg0uM4R8J,https://open.spotify.com/track/6wdBwP48kZJo2Mg0uM4R8J,Frank (Deluxe Edition),D#,major,D# major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.645,0.202,11,-9.024,0,0.0586,0.862,0,0.108,0.256,67.284,18RunP0dh7Xw4biym81lt4,https://api.spotify.com/v1/audio-analysis/18RunP0dh7Xw4biym81lt4,4,,,2,132253,FALSE,https://api.spotify.com/v1/tracks/18RunP0dh7Xw4biym81lt4,FALSE,I Heard Love Is Blind - Demo,NA,3,track,spotify:track:18RunP0dh7Xw4biym81lt4,https://open.spotify.com/track/18RunP0dh7Xw4biym81lt4,Frank (Deluxe Edition),B,minor,B minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.514,0.254,5,-11.879,1,0.0361,0.842,6.48e-5,0.118,0.128,109.53,1NwqbR2nzLJ17TSoW1iiQW,https://api.spotify.com/v1/audio-analysis/1NwqbR2nzLJ17TSoW1iiQW,4,,,2,268306,FALSE,https://api.spotify.com/v1/tracks/1NwqbR2nzLJ17TSoW1iiQW,FALSE,Someone To Watch Over Me - Demo,NA,4,track,spotify:track:1NwqbR2nzLJ17TSoW1iiQW,https://open.spotify.com/track/1NwqbR2nzLJ17TSoW1iiQW,Frank (Deluxe Edition),F,major,F major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.597,0.194,8,-9.035,0,0.0487,0.74,0,0.119,0.273,139.576,1Yjw93mGqWL6GAJJOwvZDl,https://api.spotify.com/v1/audio-analysis/1Yjw93mGqWL6GAJJOwvZDl,4,,,2,283466,FALSE,https://api.spotify.com/v1/tracks/1Yjw93mGqWL6GAJJOwvZDl,FALSE,What It Is - Demo,NA,5,track,spotify:track:1Yjw93mGqWL6GAJJOwvZDl,https://open.spotify.com/track/1Yjw93mGqWL6GAJJOwvZDl,Frank (Deluxe Edition),G#,minor,G# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.485,0.327,5,-9.454,0,0.0522,0.566,2.91e-6,0.979,0.569,110.719,7AxDJDNu80Gpv7PYV6lvls,https://api.spotify.com/v1/audio-analysis/7AxDJDNu80Gpv7PYV6lvls,3,,,2,201533,FALSE,https://api.spotify.com/v1/tracks/7AxDJDNu80Gpv7PYV6lvls,FALSE,"Teach Me Tonight - Live At The Hootenanny, London / 2004",NA,6,track,spotify:track:7AxDJDNu80Gpv7PYV6lvls,https://open.spotify.com/track/7AxDJDNu80Gpv7PYV6lvls,Frank (Deluxe Edition),F,minor,F minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.473,0.784,8,-7.213,0,0.0691,0.0119,0.0287,0.107,0.625,182.105,2zxLOWajVC4i8fs4OUUx36,https://api.spotify.com/v1/audio-analysis/2zxLOWajVC4i8fs4OUUx36,4,,,2,228013,FALSE,https://api.spotify.com/v1/tracks/2zxLOWajVC4i8fs4OUUx36,FALSE,'Round Midnight,NA,7,track,spotify:track:2zxLOWajVC4i8fs4OUUx36,https://open.spotify.com/track/2zxLOWajVC4i8fs4OUUx36,Frank (Deluxe Edition),G#,minor,G# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.555,0.561,4,-5.663,1,0.0362,0.532,3.98e-6,0.25,0.202,82.148,5yf3egqXuJvCNf1MG0OwvS,https://api.spotify.com/v1/audio-analysis/5yf3egqXuJvCNf1MG0OwvS,4,,,2,218506,FALSE,https://api.spotify.com/v1/tracks/5yf3egqXuJvCNf1MG0OwvS,FALSE,Fool's Gold,NA,8,track,spotify:track:5yf3egqXuJvCNf1MG0OwvS,https://open.spotify.com/track/5yf3egqXuJvCNf1MG0OwvS,Frank (Deluxe Edition),E,major,E major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.8,0.469,9,-8.307,0,0.101,0.283,3.36e-5,0.974,0.726,91.067,67c56hAEeU0cYTevlZQftv,https://api.spotify.com/v1/audio-analysis/67c56hAEeU0cYTevlZQftv,4,,,2,231560,FALSE,https://api.spotify.com/v1/tracks/67c56hAEeU0cYTevlZQftv,FALSE,"Stronger Than Me - Later With Jools Holland, London / 2003",NA,9,track,spotify:track:67c56hAEeU0cYTevlZQftv,https://open.spotify.com/track/67c56hAEeU0cYTevlZQftv,Frank (Deluxe Edition),A,minor,A minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.708,0.403,2,-9.266,1,0.0767,0.24,0,0.972,0.418,73.847,1xYOULOeZuBdO3dvDz2BwH,https://api.spotify.com/v1/audio-analysis/1xYOULOeZuBdO3dvDz2BwH,4,,,2,147466,FALSE,https://api.spotify.com/v1/tracks/1xYOULOeZuBdO3dvDz2BwH,FALSE,I Heard Love Is Blind - Live,NA,10,track,spotify:track:1xYOULOeZuBdO3dvDz2BwH,https://open.spotify.com/track/1xYOULOeZuBdO3dvDz2BwH,Frank (Deluxe Edition),D,major,D major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.414,0.402,8,-7.7,0,0.111,0.19,0,0.948,0.33,60.378,6u4g1Hf7ky8uq1lRDC5oFP,https://api.spotify.com/v1/audio-analysis/6u4g1Hf7ky8uq1lRDC5oFP,4,,,2,211786,FALSE,https://api.spotify.com/v1/tracks/6u4g1Hf7ky8uq1lRDC5oFP,FALSE,"Take The Box - Live At Concorde, Brighton / 2008",NA,11,track,spotify:track:6u4g1Hf7ky8uq1lRDC5oFP,https://open.spotify.com/track/6u4g1Hf7ky8uq1lRDC5oFP,Frank (Deluxe Edition),G#,minor,G# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.566,0.74,10,-7.29,0,0.0445,0.0489,1.1e-5,0.985,0.7,96.287,7DKCNMc9Sc3bzWGvJXvVO5,https://api.spotify.com/v1/audio-analysis/7DKCNMc9Sc3bzWGvJXvVO5,4,,,2,335906,FALSE,https://api.spotify.com/v1/tracks/7DKCNMc9Sc3bzWGvJXvVO5,FALSE,In My Bed - Live At Concorde - Brighton/2008,NA,12,track,spotify:track:7DKCNMc9Sc3bzWGvJXvVO5,https://open.spotify.com/track/7DKCNMc9Sc3bzWGvJXvVO5,Frank (Deluxe Edition),A#,minor,A# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.402,0.728,7,-6.232,0,0.264,0.111,0,0.967,0.577,202.158,1HPLJmxBPEue4VnVlRpdXB,https://api.spotify.com/v1/audio-analysis/1HPLJmxBPEue4VnVlRpdXB,4,,,2,243840,FALSE,https://api.spotify.com/v1/tracks/1HPLJmxBPEue4VnVlRpdXB,FALSE,"Mr Magic (Through The Smoke) - Live, Janice Long Session, Miami/2008",NA,13,track,spotify:track:1HPLJmxBPEue4VnVlRpdXB,https://open.spotify.com/track/1HPLJmxBPEue4VnVlRpdXB,Frank (Deluxe Edition),G,minor,G minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.455,0.26,2,-10.172,0,0.0525,0.769,6.61e-5,0.972,0.318,141.924,7kqXftmU2lrjgvEXm84uEx,https://api.spotify.com/v1/audio-analysis/7kqXftmU2lrjgvEXm84uEx,4,,,2,156826,FALSE,https://api.spotify.com/v1/tracks/7kqXftmU2lrjgvEXm84uEx,FALSE,"(There Is) No Greater Love - Live, Janice Long Session, Miami/2008",NA,14,track,spotify:track:7kqXftmU2lrjgvEXm84uEx,https://open.spotify.com/track/7kqXftmU2lrjgvEXm84uEx,Frank (Deluxe Edition),D,minor,D minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.856,0.918,2,-7.362,1,0.0669,0.0115,9.23e-4,0.186,0.768,132.064,1yclhzJfclEDk1gEpey3qE,https://api.spotify.com/v1/audio-analysis/1yclhzJfclEDk1gEpey3qE,4,,,2,352986,TRUE,https://api.spotify.com/v1/tracks/1yclhzJfclEDk1gEpey3qE,FALSE,Fuck Me Pumps - MJ Cole Remix,NA,15,track,spotify:track:1yclhzJfclEDk1gEpey3qE,https://open.spotify.com/track/1yclhzJfclEDk1gEpey3qE,Frank (Deluxe Edition),D,major,D major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.838,0.761,11,-9.835,1,0.0753,0.0739,0.146,0.193,0.698,123.943,1sXccjS5CmrXdCBp1JCoGd,https://api.spotify.com/v1/audio-analysis/1sXccjS5CmrXdCBp1JCoGd,4,,,2,466813,FALSE,https://api.spotify.com/v1/tracks/1sXccjS5CmrXdCBp1JCoGd,FALSE,Take The Box - Seijis Buggin' Mix,NA,16,track,spotify:track:1sXccjS5CmrXdCBp1JCoGd,https://open.spotify.com/track/1sXccjS5CmrXdCBp1JCoGd,Frank (Deluxe Edition),B,major,B major
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.771,0.549,10,-6.185,0,0.0837,0.00461,0.152,0.321,0.595,91.408,0VWAQN2xGRDcLaSAdC5nF1,https://api.spotify.com/v1/audio-analysis/0VWAQN2xGRDcLaSAdC5nF1,4,,,2,222000,FALSE,https://api.spotify.com/v1/tracks/0VWAQN2xGRDcLaSAdC5nF1,FALSE,Stronger Than Me - Harmonic 33 Remix,NA,17,track,spotify:track:0VWAQN2xGRDcLaSAdC5nF1,https://open.spotify.com/track/0VWAQN2xGRDcLaSAdC5nF1,Frank (Deluxe Edition),A#,minor,A# minor
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,2rWBGF3pKx8Jla9VYMQ8Xc,album,,2003,2003,year,0.746,0.771,10,-3.203,0,0.0325,0.0185,9.41e-5,0.194,0.852,96.336,5auhToOfuFyhIOpJawJlwA,https://api.spotify.com/v1/audio-analysis/5auhToOfuFyhIOpJawJlwA,4,,,2,274986,FALSE,https://api.spotify.com/v1/tracks/5auhToOfuFyhIOpJawJlwA,FALSE,In My Bed - CJ Mix,NA,18,track,spotify:track:5auhToOfuFyhIOpJawJlwA,https://open.spotify.com/track/5auhToOfuFyhIOpJawJlwA,Frank (Deluxe Edition),A#,minor,A# minor
